task_id,sentence,tkn_start,tkn_end,chunk,entity,assertion_label
20,"In 2007, MotoGP reduced the engine size to 800 cc (49 cu in), and Ducati continued to be the fastest with a bike that was markedly quicker than its rivals as was displayed by Casey Stoner on tracks with long straights.For 2009, Ducati Marlboro Team campaigned their Desmosedici GP9 with former World Champions Casey Stoner and Nicky Hayden.",53,54,Casey Stoner,PER,PAST
20,"In 2007, MotoGP reduced the engine size to 800 cc (49 cu in), and Ducati continued to be the fastest with a bike that was markedly quicker than its rivals as was displayed by Casey Stoner on tracks with long straights.For 2009, Ducati Marlboro Team campaigned their Desmosedici GP9 with former World Champions Casey Stoner and Nicky Hayden.",56,57,Nicky Hayden,PER,PAST
20,"Ducati also supplied customer bikes to Pramac Racing, with Mika Kallio and Niccolò Canepa riding for the team in 2009.Nine-time world champion Valentino Rossi rode for Ducati Corse for the 2011 and 2012 seasons.Rossi returned to the Yamaha team for the 2013 season.For 2013, Ducati Team raced with Nicky Hayden and the Italian rider Andrea Dovizioso.",0,0,Ducati,ORG,PAST
20,"Ducati also supplied customer bikes to Pramac Racing, with Mika Kallio and Niccolò Canepa riding for the team in 2009.Nine-time world champion Valentino Rossi rode for Ducati Corse for the 2011 and 2012 seasons.Rossi returned to the Yamaha team for the 2013 season.For 2013, Ducati Team raced with Nicky Hayden and the Italian rider Andrea Dovizioso.",6,7,Pramac Racing,ORG,PAST
20,"Ducati also supplied customer bikes to Pramac Racing, with Mika Kallio and Niccolò Canepa riding for the team in 2009.Nine-time world champion Valentino Rossi rode for Ducati Corse for the 2011 and 2012 seasons.Rossi returned to the Yamaha team for the 2013 season.For 2013, Ducati Team raced with Nicky Hayden and the Italian rider Andrea Dovizioso.",9,10,Mika Kallio,PER,PAST
20,"Ducati also supplied customer bikes to Pramac Racing, with Mika Kallio and Niccolò Canepa riding for the team in 2009.Nine-time world champion Valentino Rossi rode for Ducati Corse for the 2011 and 2012 seasons.Rossi returned to the Yamaha team for the 2013 season.For 2013, Ducati Team raced with Nicky Hayden and the Italian rider Andrea Dovizioso.",12,13,Niccolò Canepa,PER,PAST
20,"Ducati also supplied customer bikes to Pramac Racing, with Mika Kallio and Niccolò Canepa riding for the team in 2009.Nine-time world champion Valentino Rossi rode for Ducati Corse for the 2011 and 2012 seasons.Rossi returned to the Yamaha team for the 2013 season.For 2013, Ducati Team raced with Nicky Hayden and the Italian rider Andrea Dovizioso.",20,21,world champion,ROLE,PAST
20,"Ducati also supplied customer bikes to Pramac Racing, with Mika Kallio and Niccolò Canepa riding for the team in 2009.Nine-time world champion Valentino Rossi rode for Ducati Corse for the 2011 and 2012 seasons.Rossi returned to the Yamaha team for the 2013 season.For 2013, Ducati Team raced with Nicky Hayden and the Italian rider Andrea Dovizioso.",22,23,Valentino Rossi,PER,PAST
20,"Ducati also supplied customer bikes to Pramac Racing, with Mika Kallio and Niccolò Canepa riding for the team in 2009.Nine-time world champion Valentino Rossi rode for Ducati Corse for the 2011 and 2012 seasons.Rossi returned to the Yamaha team for the 2013 season.For 2013, Ducati Team raced with Nicky Hayden and the Italian rider Andrea Dovizioso.",26,27,Ducati Corse,ORG,PAST
20,"Ducati also supplied customer bikes to Pramac Racing, with Mika Kallio and Niccolò Canepa riding for the team in 2009.Nine-time world champion Valentino Rossi rode for Ducati Corse for the 2011 and 2012 seasons.Rossi returned to the Yamaha team for the 2013 season.For 2013, Ducati Team raced with Nicky Hayden and the Italian rider Andrea Dovizioso.",30,30,2011,DATE,PAST
20,"Ducati also supplied customer bikes to Pramac Racing, with Mika Kallio and Niccolò Canepa riding for the team in 2009.Nine-time world champion Valentino Rossi rode for Ducati Corse for the 2011 and 2012 seasons.Rossi returned to the Yamaha team for the 2013 season.For 2013, Ducati Team raced with Nicky Hayden and the Italian rider Andrea Dovizioso.",32,32,2012,DATE,PAST
20,"Ducati also supplied customer bikes to Pramac Racing, with Mika Kallio and Niccolò Canepa riding for the team in 2009.Nine-time world champion Valentino Rossi rode for Ducati Corse for the 2011 and 2012 seasons.Rossi returned to the Yamaha team for the 2013 season.For 2013, Ducati Team raced with Nicky Hayden and the Italian rider Andrea Dovizioso.",37,37,Yamaha,ORG,PAST
20,"Ducati also supplied customer bikes to Pramac Racing, with Mika Kallio and Niccolò Canepa riding for the team in 2009.Nine-time world champion Valentino Rossi rode for Ducati Corse for the 2011 and 2012 seasons.Rossi returned to the Yamaha team for the 2013 season.For 2013, Ducati Team raced with Nicky Hayden and the Italian rider Andrea Dovizioso.",41,41,2013,DATE,PAST
20,"Ducati also supplied customer bikes to Pramac Racing, with Mika Kallio and Niccolò Canepa riding for the team in 2009.Nine-time world champion Valentino Rossi rode for Ducati Corse for the 2011 and 2012 seasons.Rossi returned to the Yamaha team for the 2013 season.For 2013, Ducati Team raced with Nicky Hayden and the Italian rider Andrea Dovizioso.",43,43,2013,DATE,PAST
20,"Ducati also supplied customer bikes to Pramac Racing, with Mika Kallio and Niccolò Canepa riding for the team in 2009.Nine-time world champion Valentino Rossi rode for Ducati Corse for the 2011 and 2012 seasons.Rossi returned to the Yamaha team for the 2013 season.For 2013, Ducati Team raced with Nicky Hayden and the Italian rider Andrea Dovizioso.",44,45,Ducati Team,ORG,PAST
20,"Ducati also supplied customer bikes to Pramac Racing, with Mika Kallio and Niccolò Canepa riding for the team in 2009.Nine-time world champion Valentino Rossi rode for Ducati Corse for the 2011 and 2012 seasons.Rossi returned to the Yamaha team for the 2013 season.For 2013, Ducati Team raced with Nicky Hayden and the Italian rider Andrea Dovizioso.",48,49,Nicky Hayden,PER,PAST
20,"Ducati also supplied customer bikes to Pramac Racing, with Mika Kallio and Niccolò Canepa riding for the team in 2009.Nine-time world champion Valentino Rossi rode for Ducati Corse for the 2011 and 2012 seasons.Rossi returned to the Yamaha team for the 2013 season.For 2013, Ducati Team raced with Nicky Hayden and the Italian rider Andrea Dovizioso.",53,53,rider,ROLE,PAST
20,"Ducati also supplied customer bikes to Pramac Racing, with Mika Kallio and Niccolò Canepa riding for the team in 2009.Nine-time world champion Valentino Rossi rode for Ducati Corse for the 2011 and 2012 seasons.Rossi returned to the Yamaha team for the 2013 season.For 2013, Ducati Team raced with Nicky Hayden and the Italian rider Andrea Dovizioso.",54,55,Andrea Dovizioso.,PER,PAST
20,"In 2014 Cal Crutchlow teamed up with Dovizioso for the season, and he left at the end of the year.In 2015, Ducati Team, under the control of the new race team director Gigi Dall'Igna and the new Desmosedici GP15, raced with two Italian riders: Andrea Dovizioso and Andrea Iannone.",1,1,2014,DATE,PAST
20,"In 2014 Cal Crutchlow teamed up with Dovizioso for the season, and he left at the end of the year.In 2015, Ducati Team, under the control of the new race team director Gigi Dall'Igna and the new Desmosedici GP15, raced with two Italian riders: Andrea Dovizioso and Andrea Iannone.",2,3,Cal Crutchlow,PER,PAST
20,"In 2014 Cal Crutchlow teamed up with Dovizioso for the season, and he left at the end of the year.In 2015, Ducati Team, under the control of the new race team director Gigi Dall'Igna and the new Desmosedici GP15, raced with two Italian riders: Andrea Dovizioso and Andrea Iannone.",7,7,Dovizioso,PER,PAST
20,"In 2014 Cal Crutchlow teamed up with Dovizioso for the season, and he left at the end of the year.In 2015, Ducati Team, under the control of the new race team director Gigi Dall'Igna and the new Desmosedici GP15, raced with two Italian riders: Andrea Dovizioso and Andrea Iannone.",20,20,2015,DATE,PAST
20,"In 2014 Cal Crutchlow teamed up with Dovizioso for the season, and he left at the end of the year.In 2015, Ducati Team, under the control of the new race team director Gigi Dall'Igna and the new Desmosedici GP15, raced with two Italian riders: Andrea Dovizioso and Andrea Iannone.",21,22,Ducati Team,ORG,PAST
20,"In 2014 Cal Crutchlow teamed up with Dovizioso for the season, and he left at the end of the year.In 2015, Ducati Team, under the control of the new race team director Gigi Dall'Igna and the new Desmosedici GP15, raced with two Italian riders: Andrea Dovizioso and Andrea Iannone.",30,31,team director,ROLE,PAST
20,"In 2014 Cal Crutchlow teamed up with Dovizioso for the season, and he left at the end of the year.In 2015, Ducati Team, under the control of the new race team director Gigi Dall'Igna and the new Desmosedici GP15, raced with two Italian riders: Andrea Dovizioso and Andrea Iannone.",32,33,Gigi Dall'Igna,PER,PAST
20,"In 2014 Cal Crutchlow teamed up with Dovizioso for the season, and he left at the end of the year.In 2015, Ducati Team, under the control of the new race team director Gigi Dall'Igna and the new Desmosedici GP15, raced with two Italian riders: Andrea Dovizioso and Andrea Iannone.",37,38,Desmosedici GP15,ORG,PAST
20,"In 2014 Cal Crutchlow teamed up with Dovizioso for the season, and he left at the end of the year.In 2015, Ducati Team, under the control of the new race team director Gigi Dall'Igna and the new Desmosedici GP15, raced with two Italian riders: Andrea Dovizioso and Andrea Iannone.",44,45,Andrea Dovizioso,PER,PAST
20,"In 2014 Cal Crutchlow teamed up with Dovizioso for the season, and he left at the end of the year.In 2015, Ducati Team, under the control of the new race team director Gigi Dall'Igna and the new Desmosedici GP15, raced with two Italian riders: Andrea Dovizioso and Andrea Iannone.",47,48,Andrea Iannone,PER,PAST
20,Dovizioso and Iannone returned for another season in 2016 with Michele Pirro as official tester.,0,0,Dovizioso,PER,PAST
20,Dovizioso and Iannone returned for another season in 2016 with Michele Pirro as official tester.,2,2,Iannone,PER,PAST
20,Dovizioso and Iannone returned for another season in 2016 with Michele Pirro as official tester.,8,8,2016,DATE,PAST
20,Dovizioso and Iannone returned for another season in 2016 with Michele Pirro as official tester.,10,11,Michele Pirro,PER,PAST
20,Dovizioso and Iannone returned for another season in 2016 with Michele Pirro as official tester.,14,14,tester,ROLE,PAST
20,"As well as this, Casey Stoner also tested Ducati machinery during the season.In 2017 and 2018, Ducati Team rider Andrea Dovizioso raced with his new teammate Jorge Lorenzo, who joined the Ducati team from Yamaha Factory Racing with a two seasons contract.",4,5,Casey Stoner,PER,PAST
20,"As well as this, Casey Stoner also tested Ducati machinery during the season.In 2017 and 2018, Ducati Team rider Andrea Dovizioso raced with his new teammate Jorge Lorenzo, who joined the Ducati team from Yamaha Factory Racing with a two seasons contract.",8,8,Ducati,PRODUCT,PAST
20,"As well as this, Casey Stoner also tested Ducati machinery during the season.In 2017 and 2018, Ducati Team rider Andrea Dovizioso raced with his new teammate Jorge Lorenzo, who joined the Ducati team from Yamaha Factory Racing with a two seasons contract.",13,13,2017,DATE,PAST
20,"As well as this, Casey Stoner also tested Ducati machinery during the season.In 2017 and 2018, Ducati Team rider Andrea Dovizioso raced with his new teammate Jorge Lorenzo, who joined the Ducati team from Yamaha Factory Racing with a two seasons contract.",15,15,2018,DATE,PAST
20,"As well as this, Casey Stoner also tested Ducati machinery during the season.In 2017 and 2018, Ducati Team rider Andrea Dovizioso raced with his new teammate Jorge Lorenzo, who joined the Ducati team from Yamaha Factory Racing with a two seasons contract.",16,17,Ducati Team,ORG,PAST
20,"As well as this, Casey Stoner also tested Ducati machinery during the season.In 2017 and 2018, Ducati Team rider Andrea Dovizioso raced with his new teammate Jorge Lorenzo, who joined the Ducati team from Yamaha Factory Racing with a two seasons contract.",18,18,rider,ROLE,PAST
20,"As well as this, Casey Stoner also tested Ducati machinery during the season.In 2017 and 2018, Ducati Team rider Andrea Dovizioso raced with his new teammate Jorge Lorenzo, who joined the Ducati team from Yamaha Factory Racing with a two seasons contract.",19,20,Andrea Dovizioso,PER,PAST
20,"As well as this, Casey Stoner also tested Ducati machinery during the season.In 2017 and 2018, Ducati Team rider Andrea Dovizioso raced with his new teammate Jorge Lorenzo, who joined the Ducati team from Yamaha Factory Racing with a two seasons contract.",26,27,Jorge Lorenzo,PER,PAST
20,"As well as this, Casey Stoner also tested Ducati machinery during the season.In 2017 and 2018, Ducati Team rider Andrea Dovizioso raced with his new teammate Jorge Lorenzo, who joined the Ducati team from Yamaha Factory Racing with a two seasons contract.",31,32,Ducati team,ORG,PAST
20,"As well as this, Casey Stoner also tested Ducati machinery during the season.In 2017 and 2018, Ducati Team rider Andrea Dovizioso raced with his new teammate Jorge Lorenzo, who joined the Ducati team from Yamaha Factory Racing with a two seasons contract.",34,36,Yamaha Factory Racing,ORG,PAST
20,"In 2019, Danilo Petrucci joined Dovizioso at the factory team.",1,1,2019,DATE,PAST
20,"In 2019, Danilo Petrucci joined Dovizioso at the factory team.",2,3,Danilo Petrucci,PER,PAST
20,"In 2019, Danilo Petrucci joined Dovizioso at the factory team.",5,5,Dovizioso,ORG,PAST
20,"= Superbike World Championship (SBK) =The company has won 14 riders world championships and 17 manufacturers world championships, competing since the series' inception in 1988.",1,3,Superbike World Championship,ORG,PAST
20,"= Superbike World Championship (SBK) =The company has won 14 riders world championships and 17 manufacturers world championships, competing since the series' inception in 1988.",24,24,1988,DATE,PAST
20,"At the end of 2015, Ducati has amassed 318 wins, more than any other manufacturer involved in the championship.",4,4,2015,DATE,PAST
20,"At the end of 2015, Ducati has amassed 318 wins, more than any other manufacturer involved in the championship.",5,5,Ducati,ORG,PAST
20,"= Supersport World Championship == FIM Superstock 1000 Cup =Ducati has also won the manufacturers' championship for years 2008–2009, 2011 and 2016.= British Superbike Championship =Ducati has won the British Superbike Championship twelve times.",1,3,Supersport World Championship,ORG,PAST
